message,link,permalink_url,created_time,type,name,id,share/count,reactions/summary/total_count,reactions/summary/viewer_reaction,likes/summary/total_count,likes/summary/can_like,likes/summary/has_liked,comments/summary/order,comments/summary/total_count,comments/summary/can_comment,,
"Inspired by the #BeyondAmbitious generation. Fast functionality. Optimized to perform.  UAS Collection 01: debuting at #NYFW and available for purchase, September 15 at http://undrarmr.co/2cttXor",https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154400731131287/?type=3,https://www.facebook.com/Underarmour/posts/10154400731131287:0,2016-09-14T15:15:44+0000,photo,Timeline Photos,8741241286_10154400731131287,11,296,NONE,286,FALSE,FALSE,ranked,4,FALSE,,
A lot goes into winning that you donâ€™t see. Cam Newton #ItComesFromBelow #IWILL,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154395960211287/?type=3,https://www.facebook.com/Underarmour/posts/10154395960211287:0,2016-09-13T23:00:01+0000,photo,Timeline Photos,8741241286_10154395960211287,13,713,NONE,686,FALSE,FALSE,ranked,17,FALSE,,
UAS - Modern American Sportswear by TIM COPPENS & Under Armour.   Collection 01 coming September 15: http://undrarmr.co/2cTSAhK,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154398762451287/?type=3,https://www.facebook.com/Underarmour/posts/10154398762451287:0,2016-09-13T20:33:34+0000,photo,Timeline Photos,8741241286_10154398762451287,7,341,NONE,334,FALSE,FALSE,ranked,4,FALSE,,
Enemies best step aside. Cam Newton #ItComesFromBelow #IWILL,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154395626876287/?type=3,https://www.facebook.com/Underarmour/posts/10154395626876287:0,2016-09-13T01:00:00+0000,photo,Timeline Photos,8741241286_10154395626876287,12,712,NONE,694,FALSE,FALSE,ranked,23,FALSE,,
Speed comes from the foundation. Will comes from the mind. Cam Newton #ItComesFromBelow #IWILL,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154389800381287/?type=3,https://www.facebook.com/Underarmour/posts/10154389800381287:0,2016-09-11T00:00:00+0000,photo,Timeline Photos,8741241286_10154389800381287,33,1008,NONE,978,FALSE,FALSE,ranked,19,FALSE,,
Ambitious. Unwavering. Determined.   Chase the dream in the #UAPursuit Collection: http://undrarmr.co/2bxv753,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154389214636287/?type=3,https://www.facebook.com/Underarmour/posts/10154389214896287,2016-09-10T14:05:48+0000,photo,Photos from Under Armour's post,8741241286_10154389214896287,12,640,NONE,618,FALSE,FALSE,ranked,11,FALSE,,
"When the whole world tries to stop you, run harder. #ItComesFromBelow #IWILL",https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154387084771287/?type=3,https://www.facebook.com/Underarmour/posts/10154387084771287:0,2016-09-10T00:00:00+0000,photo,Timeline Photos,8741241286_10154387084771287,40,970,NONE,938,FALSE,FALSE,ranked,12,FALSE,,
"New season, same swag for Cam Newton. #NFLKickoff #ItComesFromBelow #IWILL",https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154384813746287/?type=3,https://www.facebook.com/Underarmour/posts/10154384815681287,2016-09-08T23:53:47+0000,photo,Photos from Under Armour's post,8741241286_10154384815681287,60,816,NONE,765,FALSE,FALSE,ranked,23,FALSE,,
They canâ€™t get to you if they canâ€™t outwork you. #ItComesFromBelow #IWILL,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154384404936287/?type=3,https://www.facebook.com/Underarmour/posts/10154384404936287:0,2016-09-08T20:59:11+0000,photo,Timeline Photos,8741241286_10154384404936287,28,686,NONE,667,FALSE,FALSE,ranked,7,FALSE,,
"Five days. One unforgettable journey. #SC30AsiaTour  Stephen Curry's 2nd annual tour of Asia has come to an end, but the memories will last a lifetime. #PressPlay",https://www.facebook.com/Underarmour/videos/10154383979181287/,https://www.facebook.com/Underarmour/videos/10154383979181287/,2016-09-08T17:53:26+0000,video,,8741241286_10154383979181287,93,476,NONE,456,FALSE,FALSE,ranked,11,FALSE,,
The grand closing in Taipei was one to remember.  #SC30AsiaTour,https://www.facebook.com/Underarmour/videos/10154383388936287/,https://www.facebook.com/Underarmour/videos/10154383388936287/,2016-09-08T14:05:41+0000,video,,8741241286_10154383388936287,78,570,NONE,548,FALSE,FALSE,ranked,6,FALSE,,
"The journey is about always pushing forward. Ask Cam Newton, Prince With 1000 Enemies. #ItComesFromBelow #IWILL",https://www.facebook.com/Underarmour/videos/10154380245141287/,https://www.facebook.com/Underarmour/videos/10154380245141287/,2016-09-07T13:00:00+0000,video,UNDER ARMOUR | IT COMES FROM BELOW | CAM NEWTON,8741241286_10154380245141287,2027,6464,NONE,6161,FALSE,FALSE,ranked,279,FALSE,,
Day 1 in Guangzhou was one to remember. #SC30AsiaTour,https://www.facebook.com/Underarmour/videos/10154371972321287/,https://www.facebook.com/Underarmour/videos/10154371972321287/,2016-09-04T17:50:44+0000,video,,8741241286_10154371972321287,57,745,NONE,706,FALSE,FALSE,ranked,19,FALSE,,
The countdown is over. Wisconsin Football #ProtectThisHouse,https://www.facebook.com/Underarmour/videos/10154368331826287/,https://www.facebook.com/Underarmour/videos/10154368331826287/,2016-09-03T19:15:00+0000,video,,8741241286_10154368331826287,17,526,NONE,515,FALSE,FALSE,ranked,13,FALSE,,
"On the first stop on the Journey to Excellence, young fans welcome Stephen Curry to Shenyang, _Ÿ‡¨_Ÿ‡_. #SC30AsiaTour  Follow the story on Instagram @uabasketball.",https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154366301056287/?type=3,https://www.facebook.com/Underarmour/posts/10154366306326287,2016-09-02T21:56:03+0000,photo,Photos from Under Armour's post,8741241286_10154366306326287,81,867,NONE,826,FALSE,FALSE,ranked,14,FALSE,,
Sleep. Sweat. Eat. Win.   Track every moment on your way to getting better.  Shop the UA Band: undrarmr.co/TrackIt,https://www.facebook.com/Underarmour/videos/10154363059771287/,https://www.facebook.com/Underarmour/videos/10154363059771287/,2016-09-01T21:00:00+0000,video,,8741241286_10154363059771287,85,1731,NONE,1662,FALSE,FALSE,ranked,32,FALSE,,
Americaâ€™s future tennis stars give Andy Murray a crash course on how to play tennis in NYC. #Murrica #USOpen,https://www.facebook.com/Underarmour/videos/10154358767276287/,https://www.facebook.com/Underarmour/videos/10154358767276287/,2016-08-31T18:08:41+0000,video,Americaâ€™s future tennis stars give Andy Murrayâ€‹ a crash course...,8741241286_10154358767276287,61,381,NONE,364,FALSE,FALSE,ranked,16,FALSE,,
"Maintain the momentum.   Letâ€™s get to it, Andy Murray. #RuleYourself #USOpen",https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154355280326287/?type=3,https://www.facebook.com/Underarmour/posts/10154355280326287:0,2016-08-30T22:21:51+0000,photo,Timeline Photos,8741241286_10154355280326287,11,444,NONE,435,FALSE,FALSE,ranked,15,FALSE,,
Rule: Never forget where you come from. Michael Phelps #Baltimore #RuleYourself _Ÿ‡º_Ÿ‡¸,https://www.facebook.com/Underarmour/videos/10154345397571287/,https://www.facebook.com/Underarmour/videos/10154345397571287/,2016-08-27T21:05:27+0000,video,Rule: Never forget where you come from,8741241286_10154345397571287,77,1521,NONE,1446,FALSE,FALSE,ranked,39,FALSE,,
â€œWhat motivates me is just the desire to be the best.â€ù - Keenan Allen  The #UAPursuit Collection: http://undrarmr.co/2bKj9Cs,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154344226581287/?type=3,https://www.facebook.com/Underarmour/posts/10154344226581287:0,2016-08-27T12:44:08+0000,photo,Timeline Photos,8741241286_10154344226581287,12,560,NONE,549,FALSE,FALSE,ranked,14,FALSE,,
"Introducing the all new NFL Combine Authentic Team Collection. #MakeHistory   Put it on, step up, and separate yourself: http://undrarmr.co/2bjERhd",https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154341497856287/?type=3,https://www.facebook.com/Underarmour/posts/10154341497856287:0,2016-08-26T17:01:01+0000,photo,Timeline Photos,8741241286_10154341497856287,117,1311,NONE,1256,FALSE,FALSE,ranked,84,FALSE,,
"A new line of Modern American Sportswear is coming. Forged from the field, built for life. UAS is made for the #BeyondAmbitious. Follow them for updates.",https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154335761841287/?type=3,https://www.facebook.com/Underarmour/posts/10154335761841287:0,2016-08-24T15:49:36+0000,photo,Timeline Photos,8741241286_10154335761841287,8,573,NONE,543,FALSE,FALSE,ranked,75,FALSE,,
"Yesterday, Misty Copeland came to campus to show off her _Ÿè€ skills.   And she didn't disappoint. #TeamUA",https://www.facebook.com/Underarmour/videos/10154332976081287/,https://www.facebook.com/Underarmour/videos/10154332976081287/,2016-08-23T17:07:13+0000,video,,8741241286_10154332976081287,31,701,NONE,674,FALSE,FALSE,ranked,79,FALSE,,
Rule: Keep swimming. Michael Phelps #RuleYourself ï¿_ï¿_,https://www.facebook.com/Underarmour/videos/10154330600211287/,https://www.facebook.com/Underarmour/videos/10154330600211287/,2016-08-23T00:00:00+0000,video,Rule: Keep Swimming,8741241286_10154330600211287,151,1783,NONE,1684,FALSE,FALSE,ranked,73,FALSE,,
"Family takes care of family. #TeamUA  Aska Cambridge wore custom designed, exclusive spikes and stole the spotlight on the worldâ€™s biggest stage. _Ÿ‡¯_Ÿ‡µ #IWILL",https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154330587601287/?type=3,https://www.facebook.com/Underarmour/posts/10154330587601287:0,2016-08-22T21:08:22+0000,photo,Timeline Photos,8741241286_10154330587601287,50,926,NONE,875,FALSE,FALSE,ranked,68,FALSE,,
"Push your edge. Share your most intense run on Instagram or Twitter using #EarnYourSpot, #UAContest and tag @UARunning for a chance to earn a trip to UA Run Camp.   Full rules here: http://undrarmr.co/UARunCampRules",https://www.facebook.com/Underarmour/videos/10154329493066287/,https://www.facebook.com/Underarmour/videos/10154329493066287/,2016-08-22T13:31:04+0000,video,Elevation Was Just The Beginning,8741241286_10154329493066287,36,368,NONE,342,FALSE,FALSE,ranked,101,FALSE,,
,https://www.facebook.com/Underarmour/photos/a.10150734632601287.459672.8741241286/10154329492076287/?type=3,https://www.facebook.com/Underarmour/posts/10154329492436287,2016-08-22T13:29:14+0000,photo,Under Armour's cover photo,8741241286_10154329492076287,10,301,NONE,291,FALSE,FALSE,ranked,45,FALSE,,
Can this just be 'see you next time?' Michael Phelps  #RuleYourself _Ÿ‡º_Ÿ‡¸,https://www.facebook.com/Underarmour/videos/10154328397516287/,https://www.facebook.com/Underarmour/videos/10154328397516287/,2016-08-22T02:32:38+0000,video,Michael Phelps | #RuleYourself,8741241286_10154328397516287,629,3525,NONE,3273,FALSE,FALSE,ranked,116,FALSE,,
The shoe. The band. The future of performance.  Track every moment of yourself getting better. _Ÿè__Ÿè__Ÿ’ª_Ÿè»_Ÿ‡º_Ÿ‡¸,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154327577271287/?type=3,https://www.facebook.com/Underarmour/posts/10154327577271287:0,2016-08-21T21:00:55+0000,photo,Timeline Photos,8741241286_10154327577271287,225,3864,NONE,3643,FALSE,FALSE,ranked,217,FALSE,,
Rule: Experience is the greatest trainer. Natasha Hastings #RuleYourself _Ÿ‡º_Ÿ‡¸,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154324957601287/?type=3,https://www.facebook.com/Underarmour/posts/10154324957601287:0,2016-08-20T22:00:26+0000,photo,Timeline Photos,8741241286_10154324957601287,18,726,NONE,698,FALSE,FALSE,ranked,224,FALSE,,
