message,link,permalink_url,created_time,type,name,id,share/count,reactions/summary/total_count,reactions/summary/viewer_reaction,likes/summary/total_count,likes/summary/can_like,likes/summary/has_liked,comments/summary/order,comments/summary/total_count,comments/summary/can_comment,,
"If you hit, you eat. Francisco Lindor shows how it's done in training. #PUSHTHEGAME",https://www.facebook.com/Underarmour/videos/10153996587066287/,https://www.facebook.com/Underarmour/videos/10153996587066287/,2016-04-04T15:43:39+0000,video,Full Count: A Day In The Life Of Francisco Lindor,8741241286_10153996587066287,34,508,NONE,493,FALSE,FALSE,ranked,3,FALSE,,
"Tonight, history will be made and Dwayne The Rock Johnson will be smelling good.   #ProjectRock #Wrestlemania  Be a part of the movement and grab the Blood Sweat Respect T-Shirt: undrarmr.co/1qpgrr2",https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10153995206591287/?type=3,https://www.facebook.com/Underarmour/posts/10153995206591287:0,2016-04-04T00:33:52+0000,photo,Timeline Photos,8741241286_10153995206591287,32,655,NONE,632,FALSE,FALSE,ranked,49,FALSE,,
RULE: Make things happen.   Congrats Jamie Murray.   Becoming the new #1 doubles player in the world is just the beginning. #RuleYourself #IWILL,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10153977567401287/?type=3,https://www.facebook.com/Underarmour/posts/10153977567401287:0,2016-03-29T13:06:12+0000,photo,Timeline Photos,8741241286_10153977567401287,63,930,NONE,897,FALSE,FALSE,ranked,41,FALSE,,
The show before the show.,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10153963843691287/?type=3,https://www.facebook.com/Underarmour/posts/10153963843691287:0,2016-03-26T00:00:49+0000,photo,Timeline Photos,8741241286_10153963843691287,69,903,NONE,867,FALSE,FALSE,ranked,16,FALSE,,
The greatest gladiator match in the history of the world: #BatmanvSuperman  http://undrarmr.co/1T7KYVN,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10153959071996287/?type=3,https://www.facebook.com/Underarmour/posts/10153959073241287,2016-03-25T19:30:00+0000,photo,Photos from Under Armour's post,8741241286_10153959073241287,34,413,NONE,400,FALSE,FALSE,ranked,19,FALSE,,
That moment when you know you're official.,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10153961175356287/?type=3,https://www.facebook.com/Underarmour/posts/10153961175356287:0,2016-03-25T03:41:28+0000,photo,Timeline Photos,8741241286_10153961175356287,87,1144,NONE,1102,FALSE,FALSE,ranked,6,FALSE,,
"While the world wrestles with what kind of hero it really needs, whose side will you take? #BatmanvSuperman  http://undrarmr.co/1T7KYVN",https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10153959067471287/?type=3,https://www.facebook.com/Underarmour/posts/10153959070946287,2016-03-24T21:00:00+0000,photo,Photos from Under Armour's post,8741241286_10153959070946287,43,360,NONE,346,FALSE,FALSE,ranked,8,FALSE,,
"Aim small, miss small. Inspired by Jordan Spieth, UA Golf shoes are on pre-sale now, available 4/4. http://undrarmr.co/1Zoyw4C",https://www.facebook.com/Underarmour/videos/10153952134816287/,https://www.facebook.com/Underarmour/videos/10153952134816287/,2016-03-22T17:18:52+0000,video,Under Armour Golf Shoes: The Wait Is Over. The Drive Is On.,8741241286_10153952134816287,26,179,NONE,177,FALSE,FALSE,ranked,7,FALSE,,
RULE: Keep your focus en pointe. #RuleYourself   Share your rule with #RuleYourself and @UnderArmour on Instagram and Twitter for chances to win UA swag. http://undrarmr.co/RYRules,https://www.facebook.com/Underarmour/videos/10153948333726287/,https://www.facebook.com/Underarmour/videos/10153948333726287/,2016-03-21T15:19:21+0000,video,#RuleYourself- Misty Copeland,8741241286_10153948333726287,30,184,NONE,180,FALSE,FALSE,ranked,6,FALSE,,
Squad goals. #TeamUA,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10153942992521287/?type=3,https://www.facebook.com/Underarmour/posts/10153942992521287:0,2016-03-19T18:37:34+0000,photo,Timeline Photos,8741241286_10153942992521287,86,3234,NONE,3159,FALSE,FALSE,ranked,18,FALSE,,
Hard work pays off.  Share your rule with #RuleYourself  and @UnderArmour on Instagram and Twitter for chances to win UA swag. http://undrarmr.co/RYRules,https://www.facebook.com/Underarmour/videos/10153940170266287/,https://www.facebook.com/Underarmour/videos/10153940170266287/,2016-03-18T16:37:13+0000,video,#RuleYourself,8741241286_10153940170266287,104,394,NONE,382,FALSE,FALSE,ranked,5,FALSE,,
"Introducing the UA ARCHITECH.   Inspired by the most amazing structures in the world, our new performance training shoe is designed with a functional 3D-printed midsole that gives every athlete custom cushioning and support. We now have the blueprint for infinite footwear innovation. Printed in Baltimore.  Available Now: undrarmr.co/1XyrYPe",https://www.facebook.com/Underarmour/videos/10153937654431287/,https://www.facebook.com/Underarmour/videos/10153937654431287/,2016-03-17T21:07:48+0000,video,UA ARCHITECH,8741241286_10153937654431287,329,1006,NONE,946,FALSE,FALSE,ranked,46,FALSE,,
Kicks on fresh and tight.   The SpeedForm Slingshot is available now: undrarmr.co/1Z1u8IH,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10153934645361287/?type=3,https://www.facebook.com/Underarmour/posts/10153934645361287:0,2016-03-16T19:15:12+0000,photo,Timeline Photos,8741241286_10153934645361287,53,679,NONE,642,FALSE,FALSE,ranked,21,FALSE,,
RULE: Sting like a bee.,https://www.facebook.com/Underarmour/videos/10153930289306287/,https://www.facebook.com/Underarmour/videos/10153930289306287/,2016-03-15T00:37:15+0000,video,,8741241286_10153930289306287,80,364,NONE,349,FALSE,FALSE,ranked,11,FALSE,,
,https://www.facebook.com/uabasketball/photos/a.276454495735964.61108.240581242656623/962723650442375/?type=3,https://www.facebook.com/Underarmour/posts/10153929502011287,2016-03-14T18:18:12+0000,photo,Under Armour Basketball,8741241286_10153929502011287,,397,NONE,382,FALSE,FALSE,ranked,9,FALSE,,
RULE: Perform better than yesterday.  Share your rule with #RuleYourself & @underarmour for a chance to win UA swag. http://undrarmr.co/RYRules,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10153929024206287/?type=3,https://www.facebook.com/Underarmour/posts/10153929024206287:0,2016-03-14T14:32:45+0000,photo,Timeline Photos,8741241286_10153929024206287,12,247,NONE,236,FALSE,FALSE,ranked,4,FALSE,,
,https://www.facebook.com/uabasketball/videos/962231977158209/,https://www.facebook.com/Underarmour/posts/10153927594036287,2016-03-13T23:00:47+0000,video,Under Armour Basketball,8741241286_10153927594036287,,110,NONE,109,FALSE,FALSE,ranked,0,FALSE,,
"RULE: First one in, last one out.  What rules do you live by? Share using #RuleYourself and tag @UnderArmour on Instagran and Twitter for a chance to be featured in our next documentary. http://undrarmr.co/RYRules",https://www.facebook.com/Underarmour/videos/10153924147911287/,https://www.facebook.com/Underarmour/videos/10153924147911287/,2016-03-12T15:07:07+0000,video,,8741241286_10153924147911287,65,649,NONE,623,FALSE,FALSE,ranked,14,FALSE,,
This is the rule Stephen Curry lives by. What's yours? #RuleYourself,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10153918722021287/?type=3,https://www.facebook.com/Underarmour/posts/10153918722021287:0,2016-03-11T03:36:56+0000,photo,Timeline Photos,8741241286_10153918722021287,197,1276,NONE,1222,FALSE,FALSE,ranked,21,FALSE,,
"If itâ€™s easy, itâ€™s not worth having. Don't let anything hold you back. Share your rule with #RuleYourself & @UnderArmour for a chance to be featured in our next documentary. http://undrarmr.co/RYRules",https://www.facebook.com/Underarmour/videos/10153917687531287/,https://www.facebook.com/Underarmour/videos/10153917687531287/,2016-03-10T17:20:36+0000,video,#RuleYourself,8741241286_10153917687531287,77,315,NONE,308,FALSE,FALSE,ranked,3,FALSE,,
Introducing the Rugby Canada 2016 team kit.   The countdown starts now. #RuleYourself #IWILL,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10153916541886287/?type=3,https://www.facebook.com/Underarmour/posts/10153916541886287:0,2016-03-10T02:06:57+0000,photo,Timeline Photos,8741241286_10153916541886287,20,353,NONE,346,FALSE,FALSE,ranked,4,FALSE,,
Introducing the USA Boxing 2016 team uniform.   The countdown starts now. #RuleYourself #IWILL,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10153916143371287/?type=3,https://www.facebook.com/Underarmour/posts/10153916143371287:0,2016-03-09T21:38:38+0000,photo,Timeline Photos,8741241286_10153916143371287,31,349,NONE,335,FALSE,FALSE,ranked,10,FALSE,,
Introducing the USA Gymnastics 2016 team uniform.   The countdown starts now. #RuleYourself #IWILL,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10153915871711287/?type=3,https://www.facebook.com/Underarmour/posts/10153915871711287:0,2016-03-09T18:59:34+0000,photo,Timeline Photos,8741241286_10153915871711287,19,278,NONE,272,FALSE,FALSE,ranked,9,FALSE,,
"We are all athletes, we all have rules. Share yours on Twitter or Instagram with #RuleYourself and tag @UnderArmour for a chance to be featured in our next documentary. http://undrarmr.co/RYRules",https://www.facebook.com/Underarmour/videos/10153915553361287/,https://www.facebook.com/Underarmour/videos/10153915553361287/,2016-03-09T16:00:58+0000,video,#RuleYourself,8741241286_10153915553361287,4304,17267,NONE,16794,FALSE,FALSE,ranked,315,FALSE,,
"The fight no one will ever forget.  45 years ago on this day, Muhammad Ali took on his greatest rival in one of the most memorable fights of all time.   The #FightOfTheCentury lives on: undrarmr.co/ALIvsFRAZIER",https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10153914484921287/?type=3,https://www.facebook.com/Underarmour/posts/10153914484921287:0,2016-03-09T01:25:01+0000,photo,Timeline Photos,8741241286_10153914484921287,20,291,NONE,282,FALSE,FALSE,ranked,5,FALSE,,
"Legacies like his are built over a lifetime. Michael Phelps returns for one last summer.  Itâ€™s what you do in the dark, that puts you in the light. #RuleYourself #IWILL",https://www.facebook.com/Underarmour/videos/10153913232836287/,https://www.facebook.com/Underarmour/videos/10153913232836287/,2016-03-08T15:31:05+0000,video,Rule Yourself | Michael Phelps,8741241286_10153913232836287,34052,94961,NONE,89904,FALSE,FALSE,ranked,3205,FALSE,,
