message,link,permalink_url,created_time,type,name,id,share/count,reactions/summary/total_count,reactions/summary/viewer_reaction,likes/summary/total_count,likes/summary/can_like,likes/summary/has_liked,comments/summary/order,comments/summary/total_count,comments/summary/can_comment,,
Three different shades. All bold and daring. All designed by Rihanna. The Fur Slide by #FENTYxPUMA. Pick your color on April 22.,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10154155870538216/?type=3,https://www.facebook.com/PUMA/posts/10154155870538216:0,2016-04-21T13:00:06+0000,photo,Timeline Photos,56470448215_10154155870538216,270,833,NONE,749,FALSE,FALSE,ranked,107,FALSE,,
Bold. Fresh. Loud. #CHOOSETRICKS PUMA.com/Tricks,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10154155135638216/?type=3,https://www.facebook.com/PUMA/posts/10154155135638216:0,2016-04-21T04:00:10+0000,photo,Timeline Photos,56470448215_10154155135638216,19,204,NONE,200,FALSE,FALSE,ranked,2,FALSE,,
,https://www.facebook.com/PUMA/photos/a.10150651774633216.418760.56470448215/10154153582738216/?type=3,https://www.facebook.com/PUMA/posts/10154153582913216,2016-04-20T13:28:57+0000,photo,PUMA's cover photo,56470448215_10154153582738216,16,378,NONE,364,FALSE,FALSE,ranked,10,FALSE,,
Play loud. Leave your mark. #CHOOSETRICKS.,https://www.facebook.com/PUMA/videos/10154153041278216/,https://www.facebook.com/PUMA/videos/10154153041278216/,2016-04-20T08:09:04+0000,video,,56470448215_10154153041278216,182,328,NONE,314,FALSE,FALSE,ranked,7,FALSE,,
Light on weight. Heavy on tech. Put your most badass foot forward. #ForeverFierce. PUMA.com/Fierce,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10154151218668216/?type=3,https://www.facebook.com/PUMA/posts/10154151218668216:0,2016-04-19T15:00:07+0000,photo,Timeline Photos,56470448215_10154151218668216,32,445,NONE,415,FALSE,FALSE,ranked,12,FALSE,,
Energy return plus cooling technology. IGNITE ULTIMATE PWRCOOL.,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10154143350583216/?type=3,https://www.facebook.com/PUMA/posts/10154143350583216:0,2016-04-16T12:05:06+0000,photo,Timeline Photos,56470448215_10154143350583216,35,351,NONE,342,FALSE,FALSE,ranked,12,FALSE,,
Under par. Under control. Bryson DeChambeau's pro debut is off to a #ForeverFaster start.,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10154141791413216/?type=3,https://www.facebook.com/PUMA/posts/10154141791413216:0,2016-04-15T18:14:06+0000,photo,Timeline Photos,56470448215_10154141791413216,8,123,NONE,120,FALSE,FALSE,ranked,2,FALSE,,
We teamed up with SNEAKER FREAKER MAGAZINE to #TurnItOn with a limited edition cover featuring the evolution of the PUMA Disc. Check the link for a chance to win your own pair. http://shop.sneakerfreaker.com/products/issue-35-limited-edition,https://www.facebook.com/PUMA/videos/10154137228613216/,https://www.facebook.com/PUMA/videos/10154137228613216/,2016-04-13T20:16:57+0000,video,,56470448215_10154137228613216,17,112,NONE,111,FALSE,FALSE,ranked,6,FALSE,,
In 1989 the PUMA Disc changed the game as the first laceless running shoe. Now it‰Ûªs back with more style for the street. #TurnItOn,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10154136390858216/?type=3,https://www.facebook.com/PUMA/posts/10154136390858216:0,2016-04-13T13:10:07+0000,photo,Timeline Photos,56470448215_10154136390858216,23,223,NONE,215,FALSE,FALSE,ranked,4,FALSE,,
The Fur Slide by FENTY. Rihanna's latest design is just in time for those summertime moves. Arriving 4.22. #FENTYxPUMA,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10154131401958216/?type=3,https://www.facebook.com/PUMA/posts/10154131401958216:0,2016-04-11T13:00:07+0000,photo,Timeline Photos,56470448215_10154131401958216,682,1960,NONE,1810,FALSE,FALSE,ranked,76,FALSE,,
The next level starts here. PUMA Fierce worn by Kylie Jenner. #ForeverFierce,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10154128915233216/?type=3,https://www.facebook.com/PUMA/posts/10154128915233216:0,2016-04-10T14:28:06+0000,photo,Timeline Photos,56470448215_10154128915233216,31,487,NONE,460,FALSE,FALSE,ranked,25,FALSE,,
It‰Ûªs not training if you‰Ûªre not training with Fierce.,http://i.giphy.com/xThuW4wkrse1OuJ91C.gif,https://www.facebook.com/PUMA/posts/10154105904988216,2016-04-08T14:10:01+0000,link,i.giphy.com,56470448215_10154105904988216,60,570,NONE,541,FALSE,FALSE,ranked,5,FALSE,,
Risk-Taker. Trailblazer. Gamechanger. Kylie Jenner is #ForeverFierce. PUMA.com/Fierce,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10154115553033216/?type=3,https://www.facebook.com/PUMA/posts/10154115553033216:0,2016-04-05T11:50:06+0000,photo,Timeline Photos,56470448215_10154115553033216,36,476,NONE,445,FALSE,FALSE,ranked,10,FALSE,,
Introducing Fierce. She's trained in the arts of movement and attitude. Available at PUMA.com/Fierce. #ForeverFierce,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10154107745368216/?type=3,https://www.facebook.com/PUMA/posts/10154107745368216:0,2016-04-02T12:26:06+0000,photo,Timeline Photos,56470448215_10154107745368216,101,621,NONE,558,FALSE,FALSE,ranked,38,FALSE,,
Say hello to PUMA Fierce. Lightweight structure. Fearless design. Step up your shoe game like Kylie Jenner now at PUMA.com/Fierce. #ForeverFierce,https://www.facebook.com/PUMA/videos/10154103785468216/,https://www.facebook.com/PUMA/videos/10154103785468216/,2016-04-01T04:02:33+0000,video,1APRIL2016_PUMA_FB,56470448215_10154103785468216,77,852,NONE,783,FALSE,FALSE,ranked,51,FALSE,,
Fashioned for the fearless. #Eskiva,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10154096352778216/?type=3,https://www.facebook.com/PUMA/posts/10154096352778216:0,2016-03-30T14:00:06+0000,photo,Timeline Photos,56470448215_10154096352778216,2059,8633,NONE,8303,FALSE,FALSE,ranked,83,FALSE,,
For fast. For Faster. For turbo. #CHOOSESPEED,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10154091923693216/?type=3,https://www.facebook.com/PUMA/posts/10154091923693216:0,2016-03-29T13:40:07+0000,photo,Timeline Photos,56470448215_10154091923693216,11,316,NONE,311,FALSE,FALSE,ranked,13,FALSE,,
Inspired by running. Crafted for the streets. The ST Trainer Evo.,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10154087886068216/?type=3,https://www.facebook.com/PUMA/posts/10154087886068216:0,2016-03-28T15:25:07+0000,photo,Timeline Photos,56470448215_10154087886068216,36,525,NONE,501,FALSE,FALSE,ranked,15,FALSE,,
"Lace up, stand out, and #CrossTheLine.",https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10154079005963216/?type=3,https://www.facebook.com/PUMA/posts/10154079005963216:0,2016-03-26T14:45:06+0000,photo,Timeline Photos,56470448215_10154079005963216,39,621,NONE,598,FALSE,FALSE,ranked,15,FALSE,,
Make like Olivier Giroud and #CHOOSEPOWER,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10154069650628216/?type=3,https://www.facebook.com/PUMA/posts/10154069650628216:0,2016-03-24T12:30:10+0000,photo,Timeline Photos,56470448215_10154069650628216,188,20358,NONE,19961,FALSE,FALSE,ranked,82,FALSE,,
Less time wasted lacing. More time focused on changing the game. #TurnItOn with the Disc Sleeve IGNITE FOAM. Modeled by Rihanna.,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10154065837933216/?type=3,https://www.facebook.com/PUMA/posts/10154065837933216:0,2016-03-23T15:00:13+0000,photo,Timeline Photos,56470448215_10154065837933216,2683,11876,NONE,11321,FALSE,FALSE,ranked,202,FALSE,,
The PUMA Basket- an all-leather legend. Raised on the court and made for the street.,https://www.facebook.com/PUMA/videos/10154065483973216/,https://www.facebook.com/PUMA/videos/10154065483973216/,2016-03-23T13:11:56+0000,video,,56470448215_10154065483973216,10,171,NONE,166,FALSE,FALSE,ranked,3,FALSE,,
"Mountain runners, this time it's not just you against the heights. #WorldRun #ForeverFaster",https://www.facebook.com/PUMA/videos/10154061157393216/,https://www.facebook.com/PUMA/videos/10154061157393216/,2016-03-22T14:11:04+0000,video,,56470448215_10154061157393216,13,190,NONE,188,FALSE,FALSE,ranked,2,FALSE,,
Made for the best. Worn by the best. #TurnItOn,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10154053211883216/?type=3,https://www.facebook.com/PUMA/posts/10154053211883216:0,2016-03-20T10:34:09+0000,photo,Timeline Photos,56470448215_10154053211883216,25,328,NONE,315,FALSE,FALSE,ranked,14,FALSE,,
The all new evoSPEED Disc Spike. It's made history before and it's back for more. Usain Bolt #TurnItOn,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10154050139653216/?type=3,https://www.facebook.com/PUMA/posts/10154050139653216:0,2016-03-19T12:24:19+0000,photo,Timeline Photos,56470448215_10154050139653216,15,289,NONE,279,FALSE,FALSE,ranked,5,FALSE,,
The all new IGNITE Disc. Energy return plus laceless technology. #TurnItOn,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10154043400513216/?type=3,https://www.facebook.com/PUMA/posts/10154043400513216:0,2016-03-17T13:00:06+0000,photo,Timeline Photos,56470448215_10154043400513216,62,437,NONE,419,FALSE,FALSE,ranked,20,FALSE,,
PUMA Disc. Turn on the fit. Turn on the fast. #TurnItOn.,https://www.facebook.com/PUMA/videos/10154043288673216/,https://www.facebook.com/PUMA/videos/10154043288673216/,2016-03-17T12:07:10+0000,video,,56470448215_10154043288673216,42,250,NONE,242,FALSE,FALSE,ranked,10,FALSE,,
Lace up. Grab your crew. IGNITE your city. PUMA.com/IGNITE,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10154034495663216/?type=3,https://www.facebook.com/PUMA/posts/10154034495663216:0,2016-03-14T15:35:08+0000,photo,Timeline Photos,56470448215_10154034495663216,39,358,NONE,350,FALSE,FALSE,ranked,5,FALSE,,
PUMA Fierce. A lightweight trainer with zero excuses. Worn by Kylie Jenner. Dropping 4.1.16.,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10154031980538216/?type=3,https://www.facebook.com/PUMA/posts/10154031980538216:0,2016-03-13T19:36:06+0000,photo,Timeline Photos,56470448215_10154031980538216,58,846,NONE,795,FALSE,FALSE,ranked,38,FALSE,,
